student_id,distance,velocity,type
475,100.44,4893.43,G
475,178.23,8271.55,G
475,205.49,20012.07,G
476,343.25,11056.92,G
476,140.24,9338.41,G
476,309.16,1900.67,G
476,117.18,8231.23,G
477,277.89,8557.61,G
477,117.37,11099.91,G
477,213.91,13492.42,G
477,163.61,10817.44,G
478,138.6,12462.83,G
478,168.34,8492.15,G
478,85.51,5885.59,G
478,157.36,10379.16,G
479,91.24,5883.34,G
479,104.24,10211.23,G
479,129.3,4367.71,G
479,138.78,14491.98,G
480,172.71,6126.83,G
480,94.01,7042.42,G
480,189.18,10598.78,G
480,59.48,8983.4,G
481,228.38,11866.64,G
481,123.53,5982.57,G
481,205.93,8782.7,G
481,181.54,8771.05,G
482,97.49,8747.41,G
482,90.01,3848.35,G
482,244.12,9111.43,G
482,130.66,10274.3,G
483,185.11,9885.47,G
483,132.96,9383.67,G
483,415.85,46804.6,G
483,98.78,11520.49,G
484,176.49,10633.3,G
484,103.21,6954.22,G
484,197.35,18690.62,G
484,238.16,10544.46,G
485,101.92,4160.72,G
485,134.14,8788.77,G
485,140.34,8169.56,G
485,247.9,8333.72,G
486,234.12,15290.68,G
486,103.36,9393.73,G
486,100.79,4125.69,G
486,109.62,3642.28,G
487,332.05,15068.79,G
487,127.85,5697.46,G
487,217.41,10609.93,G
487,159.32,20441.72,G
488,87.53,3779.3,G
488,104.11,4445.04,G
488,430.0,27076.72,G
488,179.81,12021.24,G
489,168.79,14789.64,G
489,121.43,13832.65,G
489,73.99,5119.82,G
489,78.7,5223.59,G
490,156.06,2142.49,G
490,254.7,13737.99,G
490,149.6,8406.19,G
490,274.09,8227.9,G
491,85.78,8751.87,G
491,255.44,10633.51,G
491,116.85,10554.64,G
491,119.57,11387.83,G
492,41.65,7521.1,G
492,191.68,6954.66,G
492,114.02,4703.86,G
492,99.73,9357.16,G
493,204.39,5543.52,G
493,199.44,10212.38,G
493,254.19,4344.89,G
493,112.28,8597.82,G
494,403.74,12808.94,G
494,86.08,5995.85,G
494,227.71,9338.25,G
494,370.57,13245.97,G
495,252.62,13050.33,G
495,228.41,6952.7,G
495,230.7,10771.53,G
495,228.72,6969.95,G
496,112.45,11490.83,G
496,86.53,5287.49,G
496,310.14,19330.45,G
496,38.22,7552.42,G
497,139.1,14789.06,G
497,148.43,17840.78,G
497,168.52,9552.8,G
497,302.07,10762.44,G
498,156.64,7583.63,G
498,56.43,2663.7,G
498,90.5,14421.87,G
498,311.9,6610.07,G
499,110.6,8019.73,G
499,46.2,5047.05,G
499,108.11,5643.19,G
499,213.65,12651.26,G
500,193.92,6866.39,G
500,449.51,20405.15,G
500,315.11,16281.5,G
500,129.23,10619.58,G
501,82.09,3980.81,G
501,571.74,64082.16,G
501,103.34,10135.52,G
501,195.19,10238.57,G
502,250.1,6396.85,G
502,187.71,15815.02,G
502,205.42,8819.88,G
502,124.41,3289.07,G
503,106.65,5375.74,G
503,185.61,8375.75,G
503,117.67,13942.0,G
503,114.98,7948.34,G
504,332.04,19098.91,G
504,127.02,4874.28,G
504,113.19,7996.4,G
504,79.47,9402.05,G
505,193.76,-100.6,G
505,117.61,5408.21,G
505,60.02,4382.88,G
505,50.52,2480.92,G
505,173.81,12754.53,G
506,290.98,13236.5,G
506,275.98,19293.8,G
506,153.68,6120.06,G
506,41.42,4941.89,G
506,250.04,31239.28,G
507,163.32,17986.69,G
507,108.35,7267.34,G
507,188.55,13570.41,G
507,273.09,5463.56,G
507,192.36,6063.0,G
508,189.1,18875.95,G
508,249.03,8263.21,G
508,59.07,2504.59,G
508,88.34,4883.86,G
508,94.98,9020.93,G
509,98.66,8412.81,G
509,99.56,6034.3,G
509,97.85,8466.9,G
509,194.9,11975.48,G
509,216.98,9361.51,G
510,93.41,8489.86,G
510,115.67,9098.23,G
510,240.67,12664.18,G
510,105.38,9789.28,G
510,159.76,19135.51,G
511,206.74,15193.18,G
511,165.25,13941.9,G
511,335.81,12868.58,G
511,137.22,11057.03,G
511,181.69,6117.47,G
512,205.33,17994.5,G
512,102.86,8549.61,G
512,108.93,4774.54,G
512,232.91,19206.34,G
512,296.3,7367.83,G
513,111.65,7610.98,G
513,308.36,6444.9,G
513,92.18,11479.41,G
513,156.86,12981.66,G
513,298.96,31117.32,G
514,432.64,12779.3,G
514,197.51,20706.01,G
514,200.01,10590.05,G
514,80.2,3800.35,G
514,159.74,20563.33,G
515,84.35,5133.99,G
515,62.11,8077.91,G
515,92.24,4867.68,G
515,91.92,6119.48,G
515,157.15,6007.45,G
516,396.1,19263.87,G
516,155.45,13333.21,G
516,59.42,4725.34,G
516,249.62,14594.01,G
516,133.59,12424.69,G
517,389.38,10334.82,G
517,321.46,12510.36,G
517,122.06,15879.31,G
517,127.63,1103.37,G
517,221.67,12238.0,G
518,162.82,6938.41,G
518,130.26,6552.37,G
518,97.78,8806.81,G
518,54.88,2781.56,G
518,271.4,5897.41,G
519,247.73,9306.61,G
519,173.39,8857.13,G
519,180.67,19897.75,G
519,135.6,9043.8,G
519,86.91,5122.92,G
520,62.96,4820.02,G
520,139.52,9872.86,G
520,101.93,8888.44,G
520,182.05,10448.44,G
520,140.75,11284.14,G
521,321.99,18697.57,G
521,240.54,16846.45,G
521,179.12,15678.97,G
521,53.79,2443.39,G
521,109.34,5273.24,G
522,70.27,5408.51,G
522,177.25,4234.59,G
522,348.72,16795.4,G
522,359.19,10348.55,G
522,153.69,13049.69,G
523,91.83,6857.32,G
523,102.76,1001.75,G
523,326.32,13338.62,G
523,107.39,5962.96,G
523,180.74,6018.31,G
524,165.18,9229.36,G
524,125.24,12458.98,G
524,359.64,26761.7,G
524,128.8,10526.37,G
524,94.09,3164.23,G
525,287.57,31222.7,G
525,148.61,6069.32,G
525,113.43,12720.62,G
525,96.04,4937.75,G
525,177.31,4114.29,G
526,91.66,8299.66,G
526,233.52,4024.62,G
526,131.83,12358.15,G
526,96.95,8701.52,G
526,153.32,8120.97,G
527,141.26,7481.36,G
527,127.5,6895.87,G
527,117.68,5409.2,G
527,139.85,11684.8,G
527,100.5,4717.46,G
528,126.3,10446.01,G
528,183.87,4131.31,G
528,150.25,12469.26,G
528,207.63,6987.42,G
528,106.79,5723.17,G
529,160.92,12376.15,G
529,93.56,14193.28,G
529,371.95,3879.16,G
529,214.76,18061.99,G
529,323.72,28106.1,G
530,141.67,6962.91,G
530,116.66,10654.55,G
530,71.56,3372.7,G
530,156.24,7050.91,G
530,67.38,2575.32,G
531,117.79,4706.87,G
531,90.28,3126.74,G
531,99.61,5767.24,G
531,356.91,13067.61,G
531,84.89,6813.68,G
532,192.4,9873.43,G
532,60.51,6805.72,G
532,253.46,20824.83,G
532,111.43,8491.15,G
532,151.18,16086.03,G
533,81.02,3115.26,G
533,368.96,3689.25,G
533,133.6,7288.49,G
533,148.91,13268.07,G
533,187.41,6109.39,G
534,81.28,5735.85,G
534,171.43,6499.52,G
534,157.06,8388.48,G
534,111.14,9035.95,G
534,145.16,9418.78,G
535,103.51,9882.28,G
535,133.87,15107.68,G
535,215.43,11333.78,G
535,123.95,11507.24,G
535,137.1,5029.9,G
536,180.83,3098.06,G
536,128.22,10221.3,G
536,182.05,19920.9,G
536,105.7,11417.8,G
536,377.21,10462.89,G
537,99.07,8636.88,G
537,281.99,31192.38,G
537,119.49,3449.56,G
537,211.05,7782.04,G
537,317.07,18939.24,G
538,148.24,8533.08,G
538,56.39,6680.33,G
538,197.15,10261.25,G
538,176.69,19023.47,G
538,131.46,10562.26,G
539,482.36,46704.93,G
539,171.01,10899.29,G
539,238.24,13579.43,G
539,586.52,63908.5,G
539,316.95,8718.62,G
540,94.17,8715.81,G
540,113.39,13042.61,G
540,495.56,18092.63,G
540,186.19,11780.95,G
540,209.32,9434.9,G
541,234.44,20542.12,G
541,75.1,1159.36,G
541,126.07,9341.85,G
541,96.38,13123.86,G
541,86.42,10147.59,G
542,197.08,16680.78,G
542,96.99,9794.21,G
542,86.88,3779.96,G
542,136.66,9728.5,G
542,152.61,8341.68,G
543,297.97,6756.41,G
543,337.53,19309.16,G
543,55.52,4128.99,G
543,84.5,8325.4,G
543,90.76,5458.67,G
544,123.94,7133.92,G
544,130.46,6752.32,G
544,250.54,18726.62,G
544,179.27,10767.78,G
544,132.7,2928.01,G
545,277.88,20752.1,G
545,89.99,5440.0,G
545,215.28,5349.67,G
545,192.11,11822.92,G
545,208.59,8748.44,G
546,165.86,6955.49,G
546,125.29,13945.86,G
546,240.9,19315.24,G
546,122.07,9863.09,G
546,61.45,6702.04,G
547,69.54,3523.6,G
547,113.29,13967.99,G
547,265.23,31302.12,G
547,280.52,15204.13,G
547,167.88,12368.67,G
548,105.74,29898.56,G
548,201.74,20784.34,G
548,329.93,19250.92,G
548,145.93,11979.58,G
548,158.38,12584.62,G
549,137.25,8934.02,G
549,137.77,3876.73,G
549,137.8,15003.19,G
549,162.15,12759.93,G
549,96.29,10116.09,G
550,105.73,10007.9,G
550,201.56,12489.4,G
550,125.21,8317.47,G
550,100.06,3121.35,G
550,219.07,12330.38,G
551,581.17,63940.09,G
551,487.85,46508.89,G
551,249.96,8205.98,G
551,132.6,5490.36,G
551,149.15,7934.93,G
552,115.37,831.31,G
552,101.17,6733.0,G
552,188.52,7040.63,G
552,131.61,20765.91,G
553,114.59,11553.71,G
553,101.04,8169.58,G
553,199.65,10348.62,G
553,92.14,8512.65,G
554,140.01,7319.69,G
554,350.5,899.18,G
554,102.79,4086.65,G
554,91.76,11362.98,G
555,227.71,12041.48,G
555,265.08,9644.83,G
555,61.02,2433.5,G
555,143.89,10441.17,G
556,363.25,22000.36,G
556,95.21,8775.61,G
556,373.38,838.49,G
556,174.82,10210.4,G
557,116.72,8254.18,G
557,74.13,11607.72,G
557,97.57,8690.83,G
557,195.68,12060.93,G
558,97.01,12310.11,G
558,155.39,19115.54,G
558,143.38,20740.13,G
558,99.2,5085.42,G
559,139.74,11221.61,G
559,100.99,1130.56,G
559,139.73,13488.03,G
559,80.75,5714.02,G
560,289.46,15306.6,G
560,198.29,-10.92,G
560,103.89,8830.2,G
560,281.64,13881.6,G
561,53.84,4795.21,G
561,157.07,10630.01,G
561,293.06,8647.67,G
561,119.39,9489.36,G
562,121.06,12383.99,G
562,192.11,10651.5,G
562,287.97,13002.36,G
562,134.52,6235.79,G
563,184.81,10791.05,G
563,152.28,7680.03,G
563,304.32,11313.99,G
563,315.74,13727.95,G
564,144.83,10611.62,G
564,230.29,18141.04,G
564,190.14,10262.67,G
564,278.86,8194.43,G
565,180.56,6173.6,G
565,206.33,14442.42,G
565,118.13,10302.79,G
565,189.91,11913.57,G
566,234.02,5373.47,G
566,200.07,4784.44,G
566,108.72,5527.8,G
566,51.65,5036.7,G
567,214.19,10356.0,G
567,149.45,7791.97,G
567,131.9,8493.53,G
567,187.31,14821.23,G
568,142.0,6423.24,G
568,304.65,7385.44,G
568,83.78,8500.83,G
568,54.8,2648.55,G
569,195.81,9466.57,G
569,106.35,8205.16,G
569,202.99,5569.67,G
569,216.07,19996.05,G
570,92.15,15375.1,G
570,114.83,5640.73,G
570,202.43,11943.6,G
570,119.8,11421.92,G
571,168.87,3976.42,G
571,301.91,10379.43,G
571,94.41,8913.53,G
571,76.19,6752.05,G
572,144.97,13290.24,G
572,158.89,11921.27,G
572,171.25,10920.11,G
572,106.3,15306.84,G
572,219.21,25716.91,G
573,104.46,14656.36,G
573,259.28,9735.11,G
573,226.42,31156.8,G
573,249.24,18301.86,G
573,78.93,3515.49,G
574,239.59,6466.33,G
574,132.95,7007.36,G
574,162.88,12482.97,G
574,323.06,7507.95,G
574,192.08,18580.53,G
575,103.02,11990.1,G
575,109.91,10732.73,G
575,115.59,6250.31,G
575,94.41,5104.11,G
575,135.03,15597.71,G
576,279.83,12496.87,G
576,210.28,12326.81,G
576,146.51,12465.05,G
576,50.29,3541.84,G
576,268.76,5163.59,G
577,104.54,14622.61,G
577,195.85,19027.36,G
577,106.96,5343.48,G
577,246.93,9756.87,G
577,49.14,14073.28,G
578,114.25,8888.77,G
578,102.58,5120.53,G
578,206.3,12619.3,G
578,85.43,11825.42,G
578,58.65,8958.35,G
579,142.12,13684.96,G
579,200.97,18344.92,G
579,149.76,19042.7,G
579,162.79,12696.61,G
579,239.31,15656.59,G
580,306.19,18453.8,G
580,128.6,10606.92,G
580,381.13,12865.28,G
580,174.76,10044.93,G
580,210.34,8716.93,G
581,188.88,19119.06,G
581,169.79,7768.96,G
581,195.69,13382.54,G
581,167.43,9753.54,G
581,71.01,4800.85,G
582,115.76,11237.89,G
582,78.72,4185.61,G
582,199.12,12693.22,G
582,162.38,11457.74,G
582,77.23,14866.27,G
583,95.54,1213.82,G
583,58.75,4121.62,G
583,136.74,9465.51,G
583,195.17,6686.13,G
583,88.57,13013.73,G
584,130.11,4891.52,G
584,56.0,4949.14,G
584,135.84,9492.56,G
584,98.35,8902.67,G
584,221.5,9314.44,G
585,163.45,9489.35,G
585,113.75,9987.42,G
585,168.9,14330.85,G
585,255.55,13117.17,G
585,257.43,8345.5,G
586,144.46,10354.64,G
586,107.99,9289.56,G
586,219.44,14145.44,G
586,348.81,11362.11,G
586,132.23,4487.03,G
587,113.46,14566.33,G
587,220.97,14363.87,G
587,129.71,8719.02,G
587,93.05,9194.27,G
587,107.42,9485.94,G
588,278.17,7696.97,G
588,113.07,10462.44,G
588,49.23,4766.04,G
588,147.49,9037.64,G
588,117.74,11520.85,G
589,88.16,8667.7,G
589,461.47,7637.49,G
589,225.35,10527.54,G
589,128.58,8401.26,G
589,96.38,14702.27,G
590,269.64,10264.54,G
590,458.46,46695.78,G
590,150.17,15774.09,G
590,102.1,10455.12,G
590,157.72,1077.69,G
591,150.86,9352.82,G
591,82.47,8335.08,G
591,238.21,6565.67,G
591,395.1,12788.76,G
591,148.64,13866.34,G
592,142.29,3287.05,G
592,370.63,21435.54,G
592,71.25,7008.02,G
592,131.62,9567.2,G
592,72.2,3856.27,G
593,215.29,12489.32,G
593,90.11,8525.7,G
593,100.4,4941.89,G
593,219.89,10283.1,G
593,289.79,19512.23,G
594,89.71,6168.65,G
594,98.88,5526.93,G
594,72.45,6554.26,G
594,127.07,11381.23,G
594,216.94,25664.95,G
595,111.3,13829.04,G
595,154.59,13563.62,G
595,176.23,12299.44,G
595,119.95,1227.74,G
595,164.78,5058.57,G
596,229.62,18174.68,G
596,85.22,7053.34,G
596,258.59,19087.95,G
596,229.04,4429.75,G
596,126.48,6917.64,G
597,252.39,9175.09,G
597,215.58,14350.05,G
597,153.34,12328.7,G
597,49.38,4939.99,G
597,204.29,20754.47,G
598,162.47,5278.99,G
598,151.2,15453.15,G
598,156.1,15861.55,G
598,67.63,4626.75,G
598,331.28,3975.35,G
599,191.84,10349.12,G
599,151.06,460.08,G
599,64.91,5937.08,G
599,124.12,10565.5,G
599,299.91,11083.87,G
600,152.77,10863.14,G
600,460.87,26850.13,G
600,165.78,9377.85,G
600,121.67,14559.27,G
600,221.89,10360.16,G
601,125.89,12693.02,G
601,130.13,6092.91,G
601,293.25,6547.94,G
601,104.8,13754.0,G
601,205.28,8887.18,G
602,250.31,12668.31,G
602,105.11,11386.79,G
602,215.16,9456.18,G
602,265.3,31157.84,G
602,52.48,8224.06,G
603,252.54,6810.6,G
603,155.45,10775.8,G
603,92.37,5747.78,G
603,60.26,8443.93,G
603,164.22,6940.43,G
604,148.09,12166.46,G
604,179.79,8961.65,G
604,179.55,5153.25,G
604,152.53,8469.1,G
604,160.12,8296.19,G
605,458.28,65714.22,G
605,233.23,13634.47,G
605,214.32,25794.96,G
605,157.61,14357.14,G
605,84.48,4043.59,G
606,101.06,5544.06,G
606,291.48,18947.36,G
606,319.48,11550.24,G
606,204.22,12514.85,G
606,89.53,6042.91,G
607,125.35,6818.69,G
607,208.71,3444.79,G
607,149.39,3363.0,G
607,124.8,919.28,G
607,105.88,10477.5,G
608,212.59,11353.66,G
608,116.2,6550.0,G
608,169.79,8459.0,G
608,181.54,21830.93,G
608,94.45,8675.71,G
609,183.58,10394.0,G
609,158.74,21958.41,G
609,139.94,9698.85,G
609,119.77,10414.08,G
609,48.0,7489.59,G
610,184.21,10822.92,G
610,56.6,3919.0,G
610,60.02,6850.93,G
610,185.68,10489.4,G
610,107.33,13802.25,G
611,251.82,10448.87,G
611,242.07,18086.63,G
611,254.94,8405.07,G
611,91.09,4119.21,G
611,207.97,18056.38,G
612,170.68,13669.45,G
612,157.27,12707.49,G
612,103.83,4085.11,G
612,234.02,12497.89,G
612,48.8,2471.52,G
613,132.0,8358.12,G
613,146.37,11766.87,G
613,218.92,6055.85,G
613,369.89,14331.12,G
613,169.97,3325.04,G
614,193.21,18622.05,G
614,139.14,14486.06,G
614,61.52,4916.03,G
614,146.15,12331.58,G
614,170.42,4899.21,G
615,182.38,8795.09,G
615,201.06,19947.1,G
615,90.87,6442.48,G
615,105.31,9990.85,G
615,126.13,8788.16,G
616,270.39,15157.13,G
616,99.81,14452.48,G
616,116.81,5061.42,G
616,170.16,14650.36,G
616,164.32,2074.65,G
617,88.49,9948.04,G
617,181.19,25805.07,G
617,148.16,12484.99,G
617,145.34,9434.01,G
617,95.58,13928.32,G
618,125.25,10038.16,G
618,58.16,6750.37,G
618,231.74,31236.61,G
618,233.95,9649.18,G
618,179.71,10731.69,G
619,112.38,5704.27,G
619,304.95,15592.97,G
619,194.36,12038.22,G
619,180.37,15772.03,G
619,123.18,8073.32,G
620,144.71,672.69,G
620,335.12,16199.77,G
620,281.11,5244.5,G
620,265.29,18995.38,G
620,93.65,8527.92,G
621,46.18,7616.02,G
621,176.41,10709.59,G
621,559.17,12635.92,G
621,109.66,13835.22,G
621,169.75,11811.34,G
622,84.68,1346.41,G
622,58.69,2413.23,G
622,200.65,19902.55,G
622,84.2,4796.93,G
622,108.14,4866.78,G
623,244.52,8680.51,G
623,58.59,4711.4,G
623,113.69,11545.57,G
623,266.27,7562.44,G
623,91.46,3632.37,G
624,318.03,18604.91,G
624,161.91,5540.85,G
624,136.54,7339.96,G
624,142.31,11373.44,G
624,96.12,9948.9,G
625,437.17,1215.66,G
625,117.59,4946.18,G
625,240.47,10586.69,G
625,369.19,14367.66,G
625,188.63,4016.68,G
626,67.78,4748.8,G
626,143.68,10784.36,G
626,67.56,6931.78,G
626,159.59,12287.8,G
626,316.35,18793.76,G
627,177.63,3218.35,G
627,236.19,19517.19,G
627,113.27,9427.49,G
627,105.25,8415.85,G
627,48.22,5089.74,G
628,93.89,30072.82,G
628,170.8,6111.78,G
628,116.53,8009.01,G
628,86.69,5872.09,G
628,178.99,11575.4,G
629,52.36,4627.03,G
629,233.03,12099.78,G
629,132.81,4020.25,G
629,306.4,15098.03,G
629,518.74,18273.24,G
630,195.13,8559.03,G
630,101.74,11824.5,G
630,313.78,10923.35,G
630,101.43,8272.56,G
630,204.71,5575.05,G
631,74.5,5488.83,G
631,111.23,8735.05,G
631,117.6,7479.8,G
631,66.41,3639.71,G
631,221.47,7771.57,G
632,229.59,20711.32,G
632,233.44,5632.89,G
632,93.39,5732.75,G
632,112.61,12515.29,G
632,79.52,5269.61,G
633,123.63,5402.21,G
633,189.14,8756.62,G
633,89.3,8815.29,G
633,303.86,8732.15,G
633,88.22,8195.29,G
634,398.9,20417.34,G
634,115.51,15398.95,G
634,273.05,14960.19,G
634,221.37,11364.39,G
634,296.5,10723.51,G
635,97.84,6231.07,G
635,118.83,9268.43,G
635,183.4,10105.16,G
635,219.62,18706.39,G
635,68.05,5824.63,G
636,274.65,16950.79,G
636,140.04,12487.22,G
636,143.32,7156.32,G
636,170.65,10467.94,G
636,253.07,11311.95,G
637,187.66,8189.1,G
637,222.91,31021.1,G
637,77.52,5851.44,G
637,109.12,5993.69,G
637,161.04,10257.78,G
638,132.53,13088.6,G
638,182.94,10676.51,G
638,138.76,6637.91,G
638,71.15,3605.67,G
638,193.61,14535.08,G
639,559.3,64213.0,G
639,151.42,13186.67,G
639,199.34,6657.11,G
639,137.44,12386.2,G
639,119.93,4935.08,G
640,110.22,3744.13,G
640,118.32,6764.1,G
640,199.6,19104.43,G
640,122.25,14529.34,G
640,77.49,3526.93,G
641,309.15,11094.47,G
641,265.75,19220.69,G
641,190.91,18983.02,G
641,125.68,14574.54,G
641,202.58,5524.16,G
642,187.44,19936.72,G
642,340.7,18583.82,G
642,257.93,5402.39,G
642,90.72,14606.89,G
643,85.99,9019.69,G
643,226.71,12717.73,G
643,175.26,13451.72,G
643,144.09,12765.63,G
644,221.27,8663.56,G
644,131.73,9432.58,G
644,284.77,8626.55,G
644,109.77,30052.35,G
645,140.46,5895.06,G
645,148.95,8028.59,G
645,100.68,1317.42,G
645,194.21,19921.34,G
646,111.11,10026.09,G
646,102.09,9760.02,G
646,90.01,1301.06,G
646,320.18,2049.2,G
647,46.34,4971.11,G
647,112.11,5117.76,G
647,221.5,5989.19,G
647,152.1,9429.12,G
648,282.04,27964.05,G
648,172.21,5026.53,G
648,200.89,9577.16,G
648,121.99,8522.05,G
649,182.44,15825.37,G
649,179.91,15986.36,G
649,235.41,19224.92,G
649,158.9,12554.2,G
650,107.55,6957.09,G
650,86.15,3920.66,G
650,121.31,12463.76,G
650,106.69,8755.59,G
651,219.48,11895.88,G
651,84.9,5303.98,G
651,227.28,13498.44,G
651,111.8,8503.96,G
652,115.48,3472.84,G
652,80.79,5114.17,G
652,189.57,7067.09,G
652,131.83,14518.52,G
653,172.5,14777.03,G
653,432.5,892.87,G
653,93.92,8151.53,G
653,224.14,12084.93,G
654,457.8,7825.16,G
654,302.62,8714.53,G
654,164.65,8527.65,G
654,111.84,6230.53,G
655,246.42,14365.35,G
655,147.13,15976.79,G
655,138.88,4882.85,G
655,217.52,7655.62,G
656,202.74,12054.01,G
656,258.44,12816.31,G
656,324.27,27763.4,G
656,66.99,10601.37,G
657,350.43,19301.8,G
657,208.68,113.05,G
657,280.76,11041.98,G
657,132.29,8135.98,G
658,270.79,18786.83,G
658,122.88,11798.66,G
658,178.41,16333.19,G
658,463.79,20329.68,G
659,88.4,5379.26,G
659,155.76,9425.24,G
659,128.32,5596.89,G
659,236.89,20100.66,G
660,149.48,17847.74,G
660,115.72,3898.63,G
660,245.08,14377.95,G
660,233.43,6824.48,G
661,191.59,14320.15,G
661,217.92,12342.19,G
661,103.82,4955.96,G
661,198.85,10344.34,G
662,119.2,3207.94,G
662,150.38,7021.2,G
662,227.89,4418.62,G
662,85.48,11687.23,G
663,214.14,8796.66,G
663,160.78,9373.44,G
663,235.53,5377.58,G
663,85.22,3519.25,G
664,199.91,20410.23,G
664,153.74,10950.07,G
664,149.03,7892.49,G
664,131.5,11829.0,G
665,76.6,3633.57,G
665,60.73,6630.54,G
665,131.73,9347.22,G
665,108.01,9473.17,G
665,160.62,15950.87,G
666,129.29,13937.06,G
666,109.86,5510.3,G
666,107.4,5522.2,G
666,51.36,4844.76,G
666,115.07,5091.05,G
667,174.17,9879.23,G
667,242.49,4298.83,G
667,192.47,9293.82,G
667,109.9,14601.74,G
667,114.08,5956.83,G
668,101.25,8484.46,G
668,185.01,19214.47,G
668,108.14,8158.49,G
668,282.9,15605.99,G
668,95.86,8018.87,G
669,323.7,27903.42,G
669,168.02,9771.69,G
669,51.44,3648.58,G
669,107.4,5053.65,G
669,247.24,9504.55,G
670,174.56,18101.31,G
670,172.95,9512.38,G
670,262.01,9095.43,G
670,249.08,16922.19,G
670,205.64,3342.76,G
671,301.6,16696.96,G
671,241.5,19419.24,G
671,86.66,12190.55,G
671,202.94,16591.7,G
671,197.53,3954.5,G
672,278.39,9675.24,G
672,132.91,7895.68,G
672,173.37,6970.49,G
672,137.6,13631.19,G
672,177.37,15870.93,G
673,304.39,7675.25,G
673,190.0,8502.31,G
673,178.56,12027.14,G
673,97.38,5015.88,G
673,249.63,9748.2,G
674,59.52,8079.39,G
674,310.46,13567.04,G
674,91.84,11983.1,G
674,195.7,10403.74,G
674,256.54,11965.74,G
675,120.27,8641.32,G
675,171.39,8862.31,G
675,332.03,11446.41,G
675,90.27,6055.27,G
675,196.82,12214.12,G
676,162.78,13202.93,G
676,253.23,8536.76,G
676,291.05,6684.82,G
676,109.72,15643.29,G
676,88.39,5256.39,G
677,129.44,20903.36,G
677,54.2,5070.38,G
677,213.48,14628.73,G
677,283.43,7281.79,G
677,326.64,65791.61,G
678,130.62,7567.9,G
678,128.84,7516.09,G
678,100.73,8852.49,G
678,209.3,5463.92,G
678,155.7,12554.95,G
679,390.2,872.64,G
679,179.67,9311.38,G
679,309.13,5379.08,G
679,101.47,12677.13,G
679,345.37,21802.54,G
680,91.41,7478.7,G
680,105.26,5627.08,G
680,81.23,3974.65,G
680,98.88,10419.21,G
680,172.23,9529.78,G
681,127.81,11549.38,G
681,123.56,6298.7,G
681,96.79,5773.59,G
681,179.72,9023.65,G
681,143.93,5671.2,G
682,236.65,7765.31,G
682,421.96,65744.52,G
682,193.03,13421.34,G
682,271.51,7876.34,G
682,196.22,19808.03,G
683,88.0,13119.48,G
683,313.14,6626.48,G
683,325.57,11428.03,G
683,192.41,11709.7,G
683,326.34,3940.2,G
684,87.88,4734.88,G
684,117.17,11268.07,G
684,217.59,14968.75,G
684,126.77,30168.83,G
684,288.47,13262.6,G
685,85.96,1490.33,G
685,121.63,14124.34,G
685,125.36,8459.26,G
685,260.19,15591.5,G
685,260.68,12432.27,G
686,119.61,6634.86,G
686,216.3,4672.89,G
686,96.45,4836.01,G
686,600.61,63954.12,G
686,287.97,12881.45,G
687,237.57,8990.52,G
687,128.54,10358.37,G
687,151.82,12661.04,G
687,96.43,8049.09,G
687,108.16,11124.53,G
688,88.78,5582.87,G
688,93.62,5976.81,G
688,90.6,5149.83,G
688,112.53,8343.14,G
689,177.23,12454.54,G
689,114.92,7115.52,G
689,51.91,8197.86,G
689,119.37,8600.52,G
690,160.5,12261.71,G
690,229.19,31164.64,G
690,211.64,11853.61,G
690,58.36,2461.37,G
691,239.53,5434.89,G
691,196.14,11627.59,G
691,241.48,18331.1,G
691,223.83,10204.13,G
692,162.29,8752.81,G
692,117.37,6141.17,G
692,160.26,9641.36,G
692,165.83,10671.79,G
693,118.82,30064.59,G
693,131.73,20438.98,G
693,327.01,18481.68,G
693,123.13,5900.82,G
694,174.85,4237.73,G
694,54.38,4873.87,G
694,83.84,4161.33,G
694,172.85,5949.34,G
695,65.7,3374.62,G
695,188.79,6834.39,G
695,232.44,18177.35,G
695,103.62,11272.78,G
696,142.57,6315.7,G
696,206.21,16737.73,G
696,88.47,8905.95,G
696,257.16,19262.43,G
697,569.06,63895.56,G
697,332.67,10404.68,G
697,168.18,8957.73,G
697,129.5,4304.0,G
698,226.72,18200.81,G
698,221.71,25828.19,G
698,227.42,5779.27,G
698,140.89,11416.46,G
699,140.65,3162.78,G
699,135.57,2083.0,G
699,94.66,4704.77,G
699,106.78,11285.6,G
700,90.56,5135.18,G
700,149.55,1194.04,G
700,459.0,20376.52,G
700,131.45,7511.73,G
701,215.69,5537.67,G
701,64.34,2414.04,G
701,128.15,14554.42,G
701,270.36,27894.3,G
702,189.3,6997.61,G
702,175.34,6191.63,G
702,171.65,8320.82,G
702,296.74,3795.56,G
703,176.15,18186.31,G
703,153.3,6085.0,G
703,137.58,7142.42,G
703,312.94,15290.35,G
704,204.55,12375.85,G
704,262.79,31132.58,G
704,116.11,5761.63,G
704,134.31,13893.82,G
705,105.78,8442.9,G
705,73.43,4342.83,G
705,81.59,5907.77,G
705,147.28,11977.95,G
706,267.27,31235.5,G
706,261.12,15048.57,G
706,267.09,19223.63,G
706,122.58,5447.72,G
707,111.08,5045.1,G
707,229.5,12538.31,G
707,180.51,10334.73,G
707,100.24,8744.24,G
708,176.06,10775.53,G
708,240.53,11344.7,G
708,104.63,11410.9,G
708,106.57,7979.01,G
709,161.57,10470.99,G
